Origen,Destino,Empresa,Tarifa,Tipo de Servicio
DIEGO DE ROJAS,LA POSTA,EMPRENDIMIENTOS SRL,9159.643919783566,REGULAR COMUN
DIEGO DE ROJAS,LA PUERTA,EMPRENDIMIENTOS SRL,3663.857567913426,REGULAR COMUN
DIEGO DE ROJAS,OBISPO TREJO,EMPRENDIMIENTOS SRL,7083.457964632625,REGULAR COMUN
DIEGO DE ROJAS,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,2280.9955931973022,REGULAR COMUN
KM 691,ALMACEN SANCHEZ,EMPRENDIMIENTOS SRL,5251.529180675913,REGULAR COMUN
KM 691,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,10380.929775754706,REGULAR COMUN
KM 691,LA POSTA,EMPRENDIMIENTOS SRL,14411.173100459477,REGULAR COMUN
KM 691,LA PUERTA,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
KM 691,OBISPO TREJO,EMPRENDIMIENTOS SRL,14289.044514862364,REGULAR COMUN
KM 691,PIQUILLIN  ,EMPRENDIMIENTOS SRL,2564.7002975393984,REGULAR COMUN
KM 691,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,10991.57270374028,REGULAR COMUN
KM 691,RIO PRIMERO,EMPRENDIMIENTOS SRL,3991.650691656082,REGULAR COMUN
KM 691,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,7083.457964632625,REGULAR COMUN
KM 711,ALMACEN SANCHEZ,EMPRENDIMIENTOS SRL,7449.843721423969,REGULAR COMUN
KM 711,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
KM 711,KM 691,EMPRENDIMIENTOS SRL,3991.650691656082,REGULAR COMUN
KM 711,LA POSTA,EMPRENDIMIENTOS SRL,15876.71612762485,REGULAR COMUN
KM 711,LA PUERTA,EMPRENDIMIENTOS SRL,14289.044514862364,REGULAR COMUN
KM 711,MONTE CRISTO,EMPRENDIMIENTOS SRL,2564.7002975393984,REGULAR COMUN
KM 711,OBISPO TREJO,EMPRENDIMIENTOS SRL,15143.94461404216,REGULAR COMUN
KM 711,PIQUILLIN  ,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
KM 711,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,12945.630073294105,REGULAR COMUN
KM 711,RIO PRIMERO,EMPRENDIMIENTOS SRL,5251.529180675913,REGULAR COMUN
KM 711,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,8793.258162992222,REGULAR COMUN
LA PUERTA,LA POSTA,EMPRENDIMIENTOS SRL,6717.072207841282,REGULAR COMUN
LA PUERTA,OBISPO TREJO,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
MONTE CRISTO,ALMACEN SANCHEZ,EMPRENDIMIENTOS SRL,5984.300694258597,REGULAR COMUN
MONTE CRISTO,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,10380.929775754706,REGULAR COMUN
MONTE CRISTO,KM 691,EMPRENDIMIENTOS SRL,2564.7002975393984,REGULAR COMUN
MONTE CRISTO,LA POSTA,EMPRENDIMIENTOS SRL,15021.81602844505,REGULAR COMUN
MONTE CRISTO,LA PUERTA,EMPRENDIMIENTOS SRL,12945.630073294105,REGULAR COMUN
MONTE CRISTO,OBISPO TREJO,EMPRENDIMIENTOS SRL,15021.81602844505,REGULAR COMUN
MONTE CRISTO,PIQUILLIN  ,EMPRENDIMIENTOS SRL,3297.471811122083,REGULAR COMUN
MONTE CRISTO,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,11724.344217322969,REGULAR COMUN
MONTE CRISTO,RIO PRIMERO,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
MONTE CRISTO,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,8125.947571289593,REGULAR COMUN
OBISPO TREJO,LA POSTA,EMPRENDIMIENTOS SRL,2808.9574687336267,REGULAR COMUN
PIQUILLIN,ALMACEN SANCHEZ,EMPRENDIMIENTOS SRL,4517.292124066061,REGULAR COMUN
PIQUILLIN,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,9281.77250538068,REGULAR COMUN
PIQUILLIN,LA POSTA,EMPRENDIMIENTOS SRL,13922.658758071022,REGULAR COMUN
PIQUILLIN,LA PUERTA,EMPRENDIMIENTOS SRL,10747.315532546054,REGULAR COMUN
PIQUILLIN,OBISPO TREJO,EMPRENDIMIENTOS SRL,12945.630073294105,REGULAR COMUN
PIQUILLIN,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,10136.672604560481,REGULAR COMUN
PIQUILLIN,RIO PRIMERO,EMPRENDIMIENTOS SRL,3663.857567913426,REGULAR COMUN
PIQUILLIN,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,6106.429279855712,REGULAR COMUN
PLAZA MERCEDES,LA POSTA,EMPRENDIMIENTOS SRL,8426.87240620088,REGULAR COMUN
PLAZA MERCEDES,LA PUERTA,EMPRENDIMIENTOS SRL,2280.9955931973022,REGULAR COMUN
PLAZA MERCEDES,OBISPO TREJO,EMPRENDIMIENTOS SRL,6228.557865452824,REGULAR COMUN
RIO PRIMERO,ALMACEN SANCHEZ,EMPRENDIMIENTOS SRL,2280.9955931973022,REGULAR COMUN
RIO PRIMERO,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,7083.457964632625,REGULAR COMUN
RIO PRIMERO,LA POSTA,EMPRENDIMIENTOS SRL,12823.501487696987,REGULAR COMUN
RIO PRIMERO,LA PUERTA,EMPRENDIMIENTOS SRL,8793.258162992222,REGULAR COMUN
RIO PRIMERO,OBISPO TREJO,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
RIO PRIMERO,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,8426.87240620088,REGULAR COMUN
RIO PRIMERO,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,4274.500495898998,REGULAR COMUN
SANTA ROSA DE RIO PRIMERO,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,3663.857567913426,REGULAR COMUN
SANTA ROSA DE RIO PRIMERO,LA POSTA,EMPRENDIMIENTOS SRL,10747.315532546054,REGULAR COMUN
SANTA ROSA DE RIO PRIMERO,LA PUERTA,EMPRENDIMIENTOS SRL,5559.903859308624,REGULAR COMUN
SANTA ROSA DE RIO PRIMERO,OBISPO TREJO,EMPRENDIMIENTOS SRL,9281.77250538068,REGULAR COMUN
SANTA ROSA DE RIO PRIMERO,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
BARRIO NORTE,AVELLANEDA,EMPRENDIMIENTOS SRL,9892.415433366252,REGULAR COMUN
BARRIO NORTE,BARRANCA,EMPRENDIMIENTOS SRL,14289.044514862364,REGULAR COMUN
BARRIO NORTE,BARRANCA YACO,EMPRENDIMIENTOS SRL,5251.529180675913,REGULAR COMUN
BARRIO NORTE,DEAN FUNES,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
BARRIO NORTE,EL BAÑADO,EMPRENDIMIENTOS SRL,14289.044514862364,REGULAR COMUN
BARRIO NORTE,EMP. RUTA NAC 9 NAC 60,EMPRENDIMIENTOS SRL,6228.557865452824,REGULAR COMUN
BARRIO NORTE,ESTACION CAROYA,EMPRENDIMIENTOS SRL,3663.857567913426,REGULAR COMUN
BARRIO NORTE,ESTACION QUILINO,EMPRENDIMIENTOS SRL,15266.073199639273,REGULAR COMUN
BARRIO NORTE,FLORIDA,EMPRENDIMIENTOS SRL,15266.073199639273,REGULAR COMUN
BARRIO NORTE,GENERAL PAZ,EMPRENDIMIENTOS SRL,2564.7002975393984,REGULAR COMUN
BARRIO NORTE,GUTIERREZ,EMPRENDIMIENTOS SRL,8793.258162992222,REGULAR COMUN
BARRIO NORTE,JESUS MARIA,EMPRENDIMIENTOS SRL,3991.650691656082,REGULAR COMUN
BARRIO NORTE,JUAREZ CELMAN,EMPRENDIMIENTOS SRL,1831.928783956713,REGULAR COMUN
BARRIO NORTE,KM. 881,EMPRENDIMIENTOS SRL,16853.74481240176,REGULAR COMUN
BARRIO NORTE,KM. 907,EMPRENDIMIENTOS SRL,20517.602380315187,REGULAR COMUN
BARRIO NORTE,LA VIRGINIA,EMPRENDIMIENTOS SRL,4704.515245786436,REGULAR COMUN
BARRIO NORTE,LOS POZOS,EMPRENDIMIENTOS SRL,10991.57270374028,REGULAR COMUN
BARRIO NORTE,LUCIO V. MANSILLA,EMPRENDIMIENTOS SRL,22349.531164271906,REGULAR COMUN
BARRIO NORTE,SAN JOSE,EMPRENDIMIENTOS SRL,19052.05935314982,REGULAR COMUN
BARRIO NORTE,SARMIENTO,EMPRENDIMIENTOS SRL,7083.457964632625,REGULAR COMUN
BARRIO NORTE,VILLA QUILINO,EMPRENDIMIENTOS SRL,15388.201785236392,REGULAR COMUN
CORDOBA,AVELLANEDA,EMPRENDIMIENTOS SRL,10991.57270374028,REGULAR COMUN
CORDOBA,BARRANCA,EMPRENDIMIENTOS SRL,16120.973298819077,REGULAR COMUN
CORDOBA,BARRANCA YACO,EMPRENDIMIENTOS SRL,6839.200793438398,REGULAR COMUN
CORDOBA,BARRIO NORTE,EMPRENDIMIENTOS SRL,1831.928783956713,REGULAR COMUN
CORDOBA,DEAN FUNES,EMPRENDIMIENTOS SRL,13556.273001279678,REGULAR COMUN
CORDOBA,EL BAÑADO,EMPRENDIMIENTOS SRL,15388.201785236392,REGULAR COMUN
CORDOBA,EMP. RUTA NAC 9 NAC 60,EMPRENDIMIENTOS SRL,7816.22947821531,REGULAR COMUN
CORDOBA,ESTACION CAROYA,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
CORDOBA,ESTACION QUILINO,EMPRENDIMIENTOS SRL,16853.74481240176,REGULAR COMUN
CORDOBA,FLORIDA,EMPRENDIMIENTOS SRL,16120.973298819077,REGULAR COMUN
CORDOBA,GENERAL PAZ,EMPRENDIMIENTOS SRL,3663.857567913426,REGULAR COMUN
CORDOBA,GUTIERREZ,EMPRENDIMIENTOS SRL,10014.544018963366,REGULAR COMUN
CORDOBA,JESUS MARIA,EMPRENDIMIENTOS SRL,5702.427918700457,REGULAR COMUN
CORDOBA,JUAREZ CELMAN,EMPRENDIMIENTOS SRL,2280.9955931973022,REGULAR COMUN
CORDOBA,KM. 881,EMPRENDIMIENTOS SRL,18197.15925397002,REGULAR COMUN
CORDOBA,KM. 907,EMPRENDIMIENTOS SRL,22105.27399307768,REGULAR COMUN
CORDOBA,LA VIRGINIA,EMPRENDIMIENTOS SRL,6106.429279855712,REGULAR COMUN
CORDOBA,LOS POZOS,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
CORDOBA,LUCIO V. MANSILLA,EMPRENDIMIENTOS SRL,24059.3313626315,REGULAR COMUN
CORDOBA,SAN JOSE,EMPRENDIMIENTOS SRL,20395.473794718073,REGULAR COMUN
CORDOBA,SARMIENTO,EMPRENDIMIENTOS SRL,8793.258162992222,REGULAR COMUN
CORDOBA,VILLA QUILINO,EMPRENDIMIENTOS SRL,16853.74481240176,REGULAR COMUN
ESTACION CAROYA,AVELLANEDA,EMPRENDIMIENTOS SRL,6228.557865452824,REGULAR COMUN
ESTACION CAROYA,BARRANCA,EMPRENDIMIENTOS SRL,11357.958460531623,REGULAR COMUN
ESTACION CAROYA,BARRANCA YACO,EMPRENDIMIENTOS SRL,2138.47153380547,REGULAR COMUN
ESTACION CAROYA,DEAN FUNES,EMPRENDIMIENTOS SRL,9281.77250538068,REGULAR COMUN
ESTACION CAROYA,EL BAÑADO,EMPRENDIMIENTOS SRL,10991.57270374028,REGULAR COMUN
ESTACION CAROYA,EMP. RUTA NAC 9 NAC 60,EMPRENDIMIENTOS SRL,3297.471811122083,REGULAR COMUN
ESTACION CAROYA,ESTACION QUILINO,EMPRENDIMIENTOS SRL,12212.858559711423,REGULAR COMUN
ESTACION CAROYA,FLORIDA,EMPRENDIMIENTOS SRL,11357.958460531623,REGULAR COMUN
ESTACION CAROYA,GUTIERREZ,EMPRENDIMIENTOS SRL,5251.529180675913,REGULAR COMUN
ESTACION CAROYA,JESUS MARIA,EMPRENDIMIENTOS SRL,1831.928783956713,REGULAR COMUN
ESTACION CAROYA,KM. 881,EMPRENDIMIENTOS SRL,13800.53017247391,REGULAR COMUN
ESTACION CAROYA,KM. 907,EMPRENDIMIENTOS SRL,17342.259154790216,REGULAR COMUN
ESTACION CAROYA,LA VIRGINIA,EMPRENDIMIENTOS SRL,1831.928783956713,REGULAR COMUN
ESTACION CAROYA,LOS POZOS,EMPRENDIMIENTOS SRL,8125.947571289593,REGULAR COMUN
ESTACION CAROYA,LUCIO V. MANSILLA,EMPRENDIMIENTOS SRL,19296.316524344053,REGULAR COMUN
ESTACION CAROYA,SAN JOSE,EMPRENDIMIENTOS SRL,16120.973298819077,REGULAR COMUN
ESTACION CAROYA,SARMIENTO,EMPRENDIMIENTOS SRL,3849.1266322642496,REGULAR COMUN
ESTACION CAROYA,VILLA QUILINO,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
GENERAL PAZ,AVELLANEDA,EMPRENDIMIENTOS SRL,7694.100892618196,REGULAR COMUN
GENERAL PAZ,BARRANCA,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
GENERAL PAZ,BARRANCA YACO,EMPRENDIMIENTOS SRL,3297.471811122083,REGULAR COMUN
GENERAL PAZ,DEAN FUNES,EMPRENDIMIENTOS SRL,10747.315532546054,REGULAR COMUN
GENERAL PAZ,EL BAÑADO,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
GENERAL PAZ,EMP. RUTA NAC 9 NAC 60,EMPRENDIMIENTOS SRL,4704.515245786436,REGULAR COMUN
GENERAL PAZ,ESTACION CAROYA,EMPRENDIMIENTOS SRL,1831.928783956713,REGULAR COMUN
GENERAL PAZ,ESTACION QUILINO,EMPRENDIMIENTOS SRL,13067.758658891222,REGULAR COMUN
GENERAL PAZ,FLORIDA,EMPRENDIMIENTOS SRL,12823.501487696987,REGULAR COMUN
GENERAL PAZ,GUTIERREZ,EMPRENDIMIENTOS SRL,6228.557865452824,REGULAR COMUN
GENERAL PAZ,JESUS MARIA,EMPRENDIMIENTOS SRL,2138.47153380547,REGULAR COMUN
GENERAL PAZ,KM. 881,EMPRENDIMIENTOS SRL,15266.073199639273,REGULAR COMUN
GENERAL PAZ,KM. 907,EMPRENDIMIENTOS SRL,18929.93076755271,REGULAR COMUN
GENERAL PAZ,LA VIRGINIA,EMPRENDIMIENTOS SRL,2808.9574687336267,REGULAR COMUN
GENERAL PAZ,LOS POZOS,EMPRENDIMIENTOS SRL,9037.515334186453,REGULAR COMUN
GENERAL PAZ,LUCIO V. MANSILLA,EMPRENDIMIENTOS SRL,20517.602380315187,REGULAR COMUN
GENERAL PAZ,SAN JOSE,EMPRENDIMIENTOS SRL,16853.74481240176,REGULAR COMUN
GENERAL PAZ,SARMIENTO,EMPRENDIMIENTOS SRL,5251.529180675913,REGULAR COMUN
GENERAL PAZ,VILLA QUILINO,EMPRENDIMIENTOS SRL,13800.53017247391,REGULAR COMUN
JESUS MARIA,AVELLANEDA,EMPRENDIMIENTOS SRL,6106.429279855712,REGULAR COMUN
JESUS MARIA,BARRANCA,EMPRENDIMIENTOS SRL,10747.315532546054,REGULAR COMUN
JESUS MARIA,BARRANCA YACO,EMPRENDIMIENTOS SRL,1831.928783956713,REGULAR COMUN
JESUS MARIA,DEAN FUNES,EMPRENDIMIENTOS SRL,8793.258162992222,REGULAR COMUN
JESUS MARIA,EL BAÑADO,EMPRENDIMIENTOS SRL,10747.315532546054,REGULAR COMUN
JESUS MARIA,EMP. RUTA NAC 9 NAC 60,EMPRENDIMIENTOS SRL,2993.738018742061,REGULAR COMUN
JESUS MARIA,ESTACION QUILINO,EMPRENDIMIENTOS SRL,11357.958460531623,REGULAR COMUN
JESUS MARIA,FLORIDA,EMPRENDIMIENTOS SRL,10991.57270374028,REGULAR COMUN
JESUS MARIA,GUTIERREZ,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
JESUS MARIA,KM. 881,EMPRENDIMIENTOS SRL,12823.501487696987,REGULAR COMUN
JESUS MARIA,KM. 907,EMPRENDIMIENTOS SRL,16853.74481240176,REGULAR COMUN
JESUS MARIA,LA VIRGINIA,EMPRENDIMIENTOS SRL,1831.928783956713,REGULAR COMUN
JESUS MARIA,LOS POZOS,EMPRENDIMIENTOS SRL,7083.457964632625,REGULAR COMUN
JESUS MARIA,LUCIO V. MANSILLA,EMPRENDIMIENTOS SRL,19052.05935314982,REGULAR COMUN
JESUS MARIA,SAN JOSE,EMPRENDIMIENTOS SRL,15388.201785236392,REGULAR COMUN
JESUS MARIA,SARMIENTO,EMPRENDIMIENTOS SRL,3297.471811122083,REGULAR COMUN
JESUS MARIA,VILLA QUILINO,EMPRENDIMIENTOS SRL,11724.344217322969,REGULAR COMUN
JUAREZ CELMAN,AVELLANEDA,EMPRENDIMIENTOS SRL,9037.515334186453,REGULAR COMUN
JUAREZ CELMAN,BARRANCA,EMPRENDIMIENTOS SRL,13922.658758071022,REGULAR COMUN
JUAREZ CELMAN,BARRANCA YACO,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
JUAREZ CELMAN,DEAN FUNES,EMPRENDIMIENTOS SRL,11724.344217322969,REGULAR COMUN
JUAREZ CELMAN,EL BAÑADO,EMPRENDIMIENTOS SRL,13800.53017247391,REGULAR COMUN
JUAREZ CELMAN,EMP. RUTA NAC 9 NAC 60,EMPRENDIMIENTOS SRL,6106.429279855712,REGULAR COMUN
JUAREZ CELMAN,ESTACION CAROYA,EMPRENDIMIENTOS SRL,3297.471811122083,REGULAR COMUN
JUAREZ CELMAN,ESTACION QUILINO,EMPRENDIMIENTOS SRL,14411.173100459477,REGULAR COMUN
JUAREZ CELMAN,FLORIDA,EMPRENDIMIENTOS SRL,14289.044514862364,REGULAR COMUN
JUAREZ CELMAN,GENERAL PAZ,EMPRENDIMIENTOS SRL,1831.928783956713,REGULAR COMUN
JUAREZ CELMAN,GUTIERREZ,EMPRENDIMIENTOS SRL,8125.947571289593,REGULAR COMUN
JUAREZ CELMAN,JESUS MARIA,EMPRENDIMIENTOS SRL,3663.857567913426,REGULAR COMUN
JUAREZ CELMAN,KM. 881,EMPRENDIMIENTOS SRL,16120.973298819077,REGULAR COMUN
JUAREZ CELMAN,KM. 907,EMPRENDIMIENTOS SRL,20151.216623523847,REGULAR COMUN
JUAREZ CELMAN,LA VIRGINIA,EMPRENDIMIENTOS SRL,3849.1266322642496,REGULAR COMUN
JUAREZ CELMAN,LOS POZOS,EMPRENDIMIENTOS SRL,10747.315532546054,REGULAR COMUN
JUAREZ CELMAN,LUCIO V. MANSILLA,EMPRENDIMIENTOS SRL,22105.27399307768,REGULAR COMUN
JUAREZ CELMAN,SAN JOSE,EMPRENDIMIENTOS SRL,18563.54501076136,REGULAR COMUN
JUAREZ CELMAN,SARMIENTO,EMPRENDIMIENTOS SRL,6228.557865452824,REGULAR COMUN
JUAREZ CELMAN,VILLA QUILINO,EMPRENDIMIENTOS SRL,15266.073199639273,REGULAR COMUN
BALNEARIA,MIRAMAR,EMPRENDIMIENTOS SRL,2808.9574687336267,REGULAR COMUN
CORDOBA,BALNEARIA,EMPRENDIMIENTOS SRL,21983.14540748056,REGULAR COMUN
CORDOBA,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,12823.501487696987,REGULAR COMUN
CORDOBA,KM 691,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
CORDOBA,KM 711,EMPRENDIMIENTOS SRL,2138.47153380547,REGULAR COMUN
CORDOBA,LA PARA,EMPRENDIMIENTOS SRL,17586.516325984445,REGULAR COMUN
CORDOBA,LA PUERTA,EMPRENDIMIENTOS SRL,14289.044514862364,REGULAR COMUN
CORDOBA,LOS GUINDOS,EMPRENDIMIENTOS SRL,8125.947571289593,REGULAR COMUN
CORDOBA,MARULL,EMPRENDIMIENTOS SRL,17830.773497178674,REGULAR COMUN
CORDOBA,MIRAMAR,EMPRENDIMIENTOS SRL,24547.84570501996,REGULAR COMUN
CORDOBA,MONTE CRISTO,EMPRENDIMIENTOS SRL,3663.857567913426,REGULAR COMUN
CORDOBA,PIQUILLIN  ,EMPRENDIMIENTOS SRL,5251.529180675913,REGULAR COMUN
CORDOBA,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,13556.273001279678,REGULAR COMUN
CORDOBA,RIO PRIMERO,EMPRENDIMIENTOS SRL,7083.457964632625,REGULAR COMUN
CORDOBA,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,9281.77250538068,REGULAR COMUN
CORDOBA,VILLA FONTANA,EMPRENDIMIENTOS SRL,16120.973298819077,REGULAR COMUN
DIEGO DE ROJAS,BALNEARIA,EMPRENDIMIENTOS SRL,10991.57270374028,REGULAR COMUN
DIEGO DE ROJAS,LA PARA,EMPRENDIMIENTOS SRL,7694.100892618196,REGULAR COMUN
DIEGO DE ROJAS,LA PUERTA,EMPRENDIMIENTOS SRL,3663.857567913426,REGULAR COMUN
DIEGO DE ROJAS,MARULL,EMPRENDIMIENTOS SRL,9281.77250538068,REGULAR COMUN
DIEGO DE ROJAS,MIRAMAR,EMPRENDIMIENTOS SRL,12945.630073294105,REGULAR COMUN
DIEGO DE ROJAS,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,2280.9955931973022,REGULAR COMUN
DIEGO DE ROJAS,VILLA FONTANA,EMPRENDIMIENTOS SRL,5984.300694258597,REGULAR COMUN
KM 691,BALNEARIA,EMPRENDIMIENTOS SRL,17586.516325984445,REGULAR COMUN
KM 691,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,10380.929775754706,REGULAR COMUN
KM 691,LA PARA,EMPRENDIMIENTOS SRL,14289.044514862364,REGULAR COMUN
KM 691,LA PUERTA,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
KM 691,LOS GUINDOS,EMPRENDIMIENTOS SRL,5251.529180675913,REGULAR COMUN
KM 691,MARULL,EMPRENDIMIENTOS SRL,16243.10188441619,REGULAR COMUN
KM 691,MIRAMAR,EMPRENDIMIENTOS SRL,17830.773497178674,REGULAR COMUN
KM 691,PIQUILLIN  ,EMPRENDIMIENTOS SRL,2564.7002975393984,REGULAR COMUN
KM 691,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,10991.57270374028,REGULAR COMUN
KM 691,RIO PRIMERO,EMPRENDIMIENTOS SRL,3991.650691656082,REGULAR COMUN
KM 691,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,7083.457964632625,REGULAR COMUN
KM 691,VILLA FONTANA,EMPRENDIMIENTOS SRL,12945.630073294105,REGULAR COMUN
KM 711,BALNEARIA,EMPRENDIMIENTOS SRL,18929.93076755271,REGULAR COMUN
KM 711,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,12457.115730905649,REGULAR COMUN
KM 711,KM 691,EMPRENDIMIENTOS SRL,3991.650691656082,REGULAR COMUN
KM 711,LA PARA,EMPRENDIMIENTOS SRL,16243.10188441619,REGULAR COMUN
KM 711,LA PUERTA,EMPRENDIMIENTOS SRL,14289.044514862364,REGULAR COMUN
KM 711,LOS GUINDOS,EMPRENDIMIENTOS SRL,7449.843721423969,REGULAR COMUN
KM 711,MARULL,EMPRENDIMIENTOS SRL,17830.773497178674,REGULAR COMUN
KM 711,MIRAMAR,EMPRENDIMIENTOS SRL,18929.93076755271,REGULAR COMUN
KM 711,MONTE CRISTO,EMPRENDIMIENTOS SRL,2564.7002975393984,REGULAR COMUN
KM 711,PIQUILLIN  ,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
KM 711,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,12945.630073294105,REGULAR COMUN
KM 711,RIO PRIMERO,EMPRENDIMIENTOS SRL,5251.529180675913,REGULAR COMUN
KM 711,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,8793.258162992222,REGULAR COMUN
KM 711,VILLA FONTANA,EMPRENDIMIENTOS SRL,15143.94461404216,REGULAR COMUN
LA PARA ,BALNEARIA,EMPRENDIMIENTOS SRL,6228.557865452824,REGULAR COMUN
LA PARA ,MARULL,EMPRENDIMIENTOS SRL,3991.650691656082,REGULAR COMUN
LA PARA ,MIRAMAR,EMPRENDIMIENTOS SRL,7449.843721423969,REGULAR COMUN
LA PUERTA,BALNEARIA,EMPRENDIMIENTOS SRL,9281.77250538068,REGULAR COMUN
LA PUERTA,LA PARA,EMPRENDIMIENTOS SRL,5251.529180675913,REGULAR COMUN
LA PUERTA,MARULL,EMPRENDIMIENTOS SRL,7694.100892618196,REGULAR COMUN
LA PUERTA,MIRAMAR,EMPRENDIMIENTOS SRL,10014.544018963366,REGULAR COMUN
LA PUERTA,VILLA FONTANA,EMPRENDIMIENTOS SRL,3663.857567913426,REGULAR COMUN
LOS GUINDOS,BALNEARIA,EMPRENDIMIENTOS SRL,14411.173100459477,REGULAR COMUN
LOS GUINDOS,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,5984.300694258597,REGULAR COMUN
LOS GUINDOS,LA PARA,EMPRENDIMIENTOS SRL,10991.57270374028,REGULAR COMUN
LOS GUINDOS,LA PUERTA,EMPRENDIMIENTOS SRL,8125.947571289593,REGULAR COMUN
LOS GUINDOS,MARULL,EMPRENDIMIENTOS SRL,12945.630073294105,REGULAR COMUN
LOS GUINDOS,MIRAMAR,EMPRENDIMIENTOS SRL,16120.973298819077,REGULAR COMUN
LOS GUINDOS,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,6228.557865452824,REGULAR COMUN
LOS GUINDOS,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,3297.471811122083,REGULAR COMUN
LOS GUINDOS,VILLA FONTANA,EMPRENDIMIENTOS SRL,9037.515334186453,REGULAR COMUN
MARULL,BALNEARIA,EMPRENDIMIENTOS SRL,3297.471811122083,REGULAR COMUN
MARULL,MIRAMAR,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
MONTE CRISTO,BALNEARIA,EMPRENDIMIENTOS SRL,18929.93076755271,REGULAR COMUN
MONTE CRISTO,DIEGO DE ROJAS,EMPRENDIMIENTOS SRL,10380.929775754706,REGULAR COMUN
MONTE CRISTO,KM 691,EMPRENDIMIENTOS SRL,2564.7002975393984,REGULAR COMUN
MONTE CRISTO,LA PARA,EMPRENDIMIENTOS SRL,16120.973298819077,REGULAR COMUN
MONTE CRISTO,LA PUERTA,EMPRENDIMIENTOS SRL,12945.630073294105,REGULAR COMUN
MONTE CRISTO,LOS GUINDOS,EMPRENDIMIENTOS SRL,5984.300694258597,REGULAR COMUN
MONTE CRISTO,MARULL,EMPRENDIMIENTOS SRL,17342.259154790216,REGULAR COMUN
MONTE CRISTO,MIRAMAR,EMPRENDIMIENTOS SRL,18929.93076755271,REGULAR COMUN
MONTE CRISTO,PIQUILLIN  ,EMPRENDIMIENTOS SRL,3297.471811122083,REGULAR COMUN
MONTE CRISTO,PLAZA MERCEDES,EMPRENDIMIENTOS SRL,11724.344217322969,REGULAR COMUN
MONTE CRISTO,RIO PRIMERO,EMPRENDIMIENTOS SRL,5129.400595078797,REGULAR COMUN
MONTE CRISTO,SANTA ROSA DE RIO PRIMERO,EMPRENDIMIENTOS SRL,8125.947571289593,REGULAR COMUN
MONTE CRISTO,VILLA FONTANA,EMPRENDIMIENTOS SRL,14289.044514862364,REGULAR COMUN
PIQUILLIN,BALNEARIA,EMPRENDIMIENTOS SRL,17342.259154790216,REGULAR COMUN
